"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",48.5833333333333,-13.75,24.7832088470459,10.1764163970947,71.6989974975586,146.47688293457,30.9697494506836,16.7765007019043,14.1932487487793,25.9034156799316,22.742166519165,26.0864162445068,22.742166519165,1885,454,16,102.975654602051,1175,58,799,58
"background",47.9166666666667,-22.25,23.0993385314941,8.33104515075684,57.2842140197754,234.114227294922,29.6488437652588,15.1054916381836,14.5433521270752,25.8234100341797,21.2327556610107,25.8234100341797,20.1834297180176,2609,396,93,49.8377304077148,1126,309,1126,448
"background",47.0833333333333,-20.4166666666667,17.6357402801514,11.6547708511353,64.2091903686523,263.579193115234,26.0330009460449,7.88175010681152,18.1512508392334,20.3120002746582,14.0100421905518,20.3120002746582,14.0100421905518,1405,292,16,92.8520278930664,800,50,800,50
"background",44.0833333333333,-18.5833333333333,26.0349102020264,10.7720718383789,66.4499206542969,179.306198120117,32.6027030944824,16.3918914794922,16.2108116149902,27.5707206726074,23.4441432952881,27.626127243042,23.4441432952881,1044,309,1,125.944030761719,756,9,565,9
"background",40.5833333333333,-13.9166666666667,25.1155261993408,10.9200553894043,72.5095291137695,159.906845092773,31.7510375976562,16.6908721923828,15.0601654052734,26.5587139129639,23.265007019043,26.7194328308105,22.9164600372314,794,187,4,109.428283691406,522,16,486,26
"background",45.25,-23.0833333333333,23.5550098419189,14.8162708282471,66.1809921264648,272.773986816406,33.6920013427734,11.3044996261597,22.3875007629395,26.0525417327881,19.6838760375977,26.1459999084473,19.6838760375977,759,186,4,103.350234985352,481,19,423,19
"background",46.25,-23.9166666666667,22.0336570739746,13.8932294845581,64.5986404418945,297.249755859375,31.8024997711182,10.2954998016357,21.5069999694824,25.1447086334229,19.0577507019043,25.1447086334229,17.9316673278809,985,230,12,100.187934875488,608,40,608,42
"background",46.0833333333333,-24.9166666666667,23.6317195892334,14.0029792785645,66.3483200073242,301.814239501953,33.0340003967285,11.928750038147,21.1052513122559,26.9129581451416,20.4169998168945,26.9129581451416,19.6677074432373,565,98,13,70.0146026611328,291,45,291,71
"background",46.5833333333333,-18.4166666666667,21.2314262390137,12.9631042480469,68.0790634155273,195.075424194336,29.638500213623,10.5972499847412,19.0412502288818,22.8972511291504,18.4205417633057,22.9300842285156,18.4205417633057,1648,372,5,105.962791442871,995,18,846,18
"background",48.75,-17.9166666666667,18.8469371795654,10.3071250915527,64.1449127197266,256.735687255859,26.3689994812012,10.3004999160767,16.0685005187988,21.5224170684814,15.3660831451416,21.5224170684814,15.3660831451416,1399,269,24,83.1361770629883,762,110,762,110
"background",48.25,-16.75,22.3116664886475,12.7842502593994,68.5087661743164,223.791610717773,31.25,12.5892496109009,18.6607513427734,24.5163745880127,19.9424591064453,24.5163745880127,19.2820415496826,1247,333,6,116.084053039551,824,24,824,25
"background",44.75,-23.25,23.980884552002,16.0800628662109,67.8190383911133,284.734558105469,34.6032485961914,10.8929996490479,23.7102489471436,26.668083190918,20.7857494354248,26.677417755127,19.9564170837402,718,178,4,104.711242675781,458,20,397,21
"background",46.75,-18.25,19.3166980743408,12.9722290039062,67.2301635742188,202.291320800781,28.0437507629395,8.74849987030029,19.2952499389648,21.0027503967285,16.3916664123535,21.0697917938232,16.3916664123535,1630,389,4,108.460159301758,1015,16,877,16
"background",47.0833333333333,-21.0833333333333,18.2026462554932,11.2113332748413,62.8746299743652,262.626953125,26.4082508087158,8.57699966430664,17.8312511444092,20.8964576721191,14.5710830688477,20.8964576721191,14.5710830688477,1249,266,21,92.5490341186523,714,67,714,67
"background",45.25,-17.4166666666667,24.5542297363281,12.6212491989136,68.0244216918945,167.676055908203,32.6312484741211,14.0772504806519,18.5539970397949,25.7016658782959,22.3989162445068,25.9981670379639,22.0857925415039,1501,380,2,107.236930847168,930,16,444,16
"background",44.25,-21.75,24.2065734863281,13.0151872634888,63.9810600280762,267.314910888672,33.1832504272461,12.8409996032715,20.3422508239746,26.8353328704834,20.4854164123535,26.8353328704834,20.4854164123535,818,222,2,116.995330810547,565,9,565,9
"background",45.75,-19.4166666666667,24.7374782562256,13.4662084579468,66.1096572875977,198.721145629883,33.6667518615723,13.2972497940063,20.3695030212402,26.2622909545898,21.8461246490479,26.4501247406006,21.8461246490479,1456,378,4,109.505912780762,922,17,456,17
"background",47.0833333333333,-23.75,19.3672714233398,10.7017917633057,62.3565788269043,264.830535888672,27.1765003204346,10.0142498016357,17.1622505187988,22.1892910003662,16.3760414123535,22.1892910003662,15.8216667175293,1636,311,37,75.6334686279297,847,150,847,167
"background",44.5833333333333,-21.4166666666667,24.00608253479,13.3540830612183,62.9493942260742,269.995910644531,33.4189987182617,12.2049999237061,21.2139987945557,26.5632495880127,20.2366676330566,26.6153755187988,20.2366676330566,871,244,2,120.998435974121,614,8,496,8
"background",44.5833333333333,-16.5833333333333,27.1341552734375,11.0414371490479,68.2265090942383,145.249710083008,34.0582504272461,17.8747501373291,16.183500289917,27.9675827026367,25.0092086791992,28.4210414886475,25.0092086791992,1236,375,0,136.526153564453,932,5,246,5
"background",47.4166666666667,-18.75,18.8296051025391,11.3463745117188,65.5812454223633,238.540054321289,26.4354991912842,9.13424968719482,17.3012504577637,21.1302509307861,15.4954586029053,21.1364593505859,15.4954586029053,1270,312,8,107.469039916992,818,25,757,25
"background",48.25,-15.5833333333333,24.9224796295166,11.7714996337891,67.6493835449219,197.338806152344,33.2164993286133,15.8157501220703,17.400749206543,26.6019172668457,22.8400001525879,26.7152919769287,22.1656665802002,1524,447,0,129.090133666992,1093,2,815,2
"background",48.0833333333333,-19.4166666666667,19.9691352844238,10.6386871337891,64.3491744995117,261.446960449219,27.8727493286133,11.3400001525879,16.5327491760254,22.7704162597656,17.7792911529541,22.7704162597656,16.6665840148926,1951,343,48,73.1263275146484,985,166,985,217
"background",45.0833333333333,-23.75,23.9421463012695,15.7378339767456,68.2162628173828,288.762329101562,34.3202514648438,11.2497501373291,23.0705013275146,26.7700004577637,20.7110424041748,26.7700004577637,19.9246253967285,718,172,5,103.716499328613,460,21,460,25
"background",45.4166666666667,-21.0833333333333,22.9111137390137,12.654146194458,62.7491226196289,257.293579101562,32.0390014648438,11.8727502822876,20.1662521362305,25.2188339233398,19.2709579467773,25.3094177246094,19.2709579467773,1118,301,4,119.138580322266,788,12,639,12
"background",44.9166666666667,-23.4166666666667,24.5533962249756,16.0188751220703,67.6151580810547,282.690490722656,35.1167488098145,11.4254999160767,23.6912498474121,27.1937084197998,21.2285842895508,27.2202491760254,20.5535831451416,715,173,5,102.897041320801,450,22,392,24
"background",48.75,-13.0833333333333,26.5774993896484,9.59249973297119,69.4856948852539,134.414489746094,32.6049995422363,18.7999992370605,13.8050003051758,27.5166664123535,24.7858333587646,27.6599998474121,24.6499996185303,1805,470,15,113.403594970703,1190,46,832,51
"background",46.0833333333333,-22.9166666666667,20.1742916107178,12.576958656311,62.5237197875977,279.959716796875,29.6092491149902,9.49374961853027,20.11549949646,22.8864574432373,16.3126258850098,22.8968334197998,16.3126258850098,850,209,5,109.43775177002,563,17,505,17
"background",46.4166666666667,-24.9166666666667,24.1211032867432,14.186749458313,67.3658828735352,299.185333251953,33.5047492980957,12.4455003738403,21.0592498779297,27.3807487487793,20.7965831756592,27.3807487487793,20.1840000152588,603,101,16,64.0108413696289,291,55,291,82
"background",55.75,-21.4166666666667,21.3441066741943,5.24749994277954,46.1869773864746,229.288436889648,27.1599998474121,15.7985715866089,11.3614282608032,24.113094329834,20.2633323669434,24.113094329834,18.5473804473877,1422,203,45,44.7501411437988,559,178,559,222
"background",46.25,-20.0833333333333,22.6032390594482,13.2126455307007,67.1459579467773,215.895797729492,31.3004989624023,11.6230001449585,19.6774978637695,24.5637493133545,19.5358333587646,24.5867080688477,19.5358333587646,1422,348,7,108.34300994873,903,21,769,21
"background",49.0833333333333,-15.4166666666667,19.9527492523193,11.0000829696655,67.4996719360352,231.184783935547,27.816499710083,11.5200004577637,16.2964992523193,22.2292919158936,16.7644577026367,22.2292919158936,16.7644577026367,1659,346,25,89.7099838256836,947,102,947,102
"background",40.75,-15.25,25.4541664123535,9.82083320617676,67.4971313476562,182.308700561523,32.0250015258789,17.4750003814697,14.5500011444092,27.1041679382324,24.4833335876465,27.2708339691162,22.9208335876465,837,181,2,98.1439666748047,523,25,446,58
"background",44.4166666666667,-18.75,26.2896976470947,11.7612285614014,65.1871490478516,190.183486938477,33.8245010375977,15.7822504043579,18.0422515869141,27.8227920532227,23.8854999542236,27.9619998931885,23.5186672210693,1097,314,2,121.891273498535,779,11,598,11
"background",45.4166666666667,-19.75,27.0708656311035,13.4741878509521,64.4343490600586,211.506729125977,36.1609992980957,15.2495002746582,20.9114990234375,28.5829162597656,23.9685840606689,28.9592914581299,23.9685840606689,1246,364,2,117.442779541016,829,12,373,12
"background",44.4166666666667,-21.5833333333333,24.1178340911865,13.4007501602173,63.4828262329102,269.300079345703,33.4830017089844,12.3737497329712,21.1092529296875,26.7081241607666,20.3636245727539,26.7229995727539,20.3636245727539,851,238,2,119.542358398438,593,9,483,9
"background",40.5833333333333,-11.25,25.7379627227783,8.21666622161865,67.2272720336914,152.600494384766,31.6555557250977,19.4333343505859,12.2222213745117,27.3740730285645,24.2907409667969,27.3740730285645,23.7611122131348,1096,202,11,83.3843383789062,561,42,561,48
"background",43.9166666666667,-22.4166666666667,22.7901458740234,13.6417922973633,64.7013320922852,270.563873291016,32.2270011901855,11.142749786377,21.0842514038086,25.4324989318848,19.0116672515869,25.4324989318848,19.0116672515869,780,197,3,111.839790344238,527,12,527,12
"background",44.75,-17.25,25.2676448822021,11.6813335418701,68.9133682250977,158.244705200195,32.4905014038086,15.5397500991821,16.9507522583008,26.3400001525879,22.9482078552246,26.59375,22.9482078552246,1391,379,2,116.740188598633,928,11,710,11
"background",47.5833333333333,-22.75,23.5665111541748,8.87381267547607,58.4871215820312,236.85466003418,30.2425003051758,15.0702495574951,15.1722507476807,26.2022075653076,21.9605007171631,26.2022075653076,20.472541809082,2344,368,69,58.0727729797363,1077,264,1077,312
"background",47.4166666666667,-20.25,16.8935413360596,11.2986669540405,63.4320030212402,273.171234130859,25.1604995727539,7.34824991226196,17.8122501373291,19.7022495269775,13.183708190918,19.7022495269775,13.183708190918,1477,288,24,85.2960433959961,802,78,802,78
"background",43.9166666666667,-22.9166666666667,23.1104469299316,14.7406044006348,65.9896469116211,281.588317871094,33.0842514038086,10.7465000152588,22.3377513885498,25.853832244873,19.2043743133545,25.853832244873,19.2043743133545,710,181,3,110.119903564453,476,15,476,15
"background",48.25,-19.25,19.3109378814697,10.5052089691162,63.7355308532715,265.377227783203,27.2805004119873,10.7980003356934,16.4825000762939,22.1617488861084,17.0526657104492,22.1684169769287,15.9742498397827,1925,338,49,71.2206573486328,968,175,942,234
"background",47.4166666666667,-16.0833333333333,26.6405620574951,13.1839580535889,67.9857025146484,168.123016357422,35.5242500305176,16.1319999694824,19.3922500610352,27.7029571533203,24.2054176330566,28.2512493133545,24.2054176330566,1475,436,1,127.462532043457,1073,3,762,3
"background",46.25,-25.0833333333333,23.3600101470947,14.4098119735718,67.2358169555664,300.747314453125,33.1152496337891,11.683500289917,21.4317493438721,26.668249130249,20.0176258087158,26.668249130249,19.4144172668457,579,94,16,60.4326477050781,276,60,276,93
"background",43.75,-21.4166666666667,25.1459369659424,12.7977085113525,65.6949691772461,252.600677490234,33.2210006713867,13.7405004501343,19.4804992675781,27.8002510070801,21.7197494506836,27.8002510070801,21.7197494506836,637,173,2,125.334419250488,468,8,468,8
"background",44.4166666666667,-21.4166666666667,24.1260528564453,13.524603843689,63.837459564209,265.271881103516,33.4734992980957,12.2875003814697,21.185998916626,26.6919574737549,20.4347496032715,26.6947078704834,20.4347496032715,870,249,2,122.206176757812,613,7,493,7
"background",44.0833333333333,-23.4166666666667,24.3451347351074,15.4186038970947,65.7734146118164,310.070983886719,34.8432502746582,11.4012498855591,23.4420013427734,27.3419170379639,21.1702499389648,27.3419170379639,20.0687923431396,632,163,4,108.94815826416,422,16,422,17
"background",40.4166666666667,-14.4166666666667,24.7690105438232,11.2439374923706,76.4620666503906,136.235794067383,31.3022499084473,16.5970001220703,14.705249786377,26.015625,23.1630420684814,26.0842914581299,22.8899993896484,856,202,5,111.625419616699,569,16,537,23
"background",45.9166666666667,-18.5833333333333,22.4879264831543,13.1667709350586,66.0402221679688,197.190963745117,31.29075050354,11.3532495498657,19.9375,23.9922504425049,19.5539169311523,24.1186676025391,19.5539169311523,1677,384,6,105.606964111328,1034,20,853,20
"background",46.9166666666667,-24.25,18.7257404327393,11.593770980835,65.184814453125,262.251525878906,26.9382495880127,9.15225028991699,17.7859992980957,21.5320415496826,15.7992086410522,21.5320415496826,15.1800422668457,1242,236,25,77.8837509155273,659,107,659,121
"background",46.9166666666667,-21.4166666666667,18.1412601470947,11.0234375,62.3030700683594,262.818603515625,26.2722492218018,8.57900047302246,17.6932487487793,20.8198757171631,14.4744167327881,20.8198757171631,14.4744167327881,1134,250,16,98.2737503051758,692,48,692,48
"background",49.4166666666667,-13.9166666666667,20.4702701568604,10.232458114624,68.6385116577148,201.792724609375,27.5195007324219,12.6117496490479,14.907751083374,22.511417388916,17.786750793457,22.511417388916,17.786750793457,1616,283,31,76.6271133422852,817,117,817,117
"background",49.25,-18.0833333333333,23.1017913818359,9.09099960327148,62.8373947143555,225.501083374023,30.2294998168945,15.7620000839233,14.4674997329712,25.6919994354248,21.077917098999,25.6919994354248,20.2913341522217,2435,336,99,43.2259826660156,978,331,978,397
"background",44.5833333333333,-22.9166666666667,23.6192283630371,15.7769994735718,67.0969161987305,273.992462158203,34.2809982299805,10.7672500610352,23.5137481689453,26.1845836639404,19.7671661376953,26.2859153747559,19.7671661376953,734,189,4,108.887275695801,481,17,411,17
"background",44.5833333333333,-25.0833333333333,24.0338535308838,13.2523336410522,63.3711547851562,315.166656494141,33.5107498168945,12.59850025177,20.9122505187988,27.4562911987305,20.6470413208008,27.4562911987305,19.8936672210693,450,91,8,84.6631546020508,260,29,260,39
"background",49.4166666666667,-13.0833333333333,26.0566253662109,9.88583278656006,71.8825912475586,131.535781860352,32.4029998779297,18.6502494812012,13.7527503967285,27.1689586639404,24.3035411834717,27.2262916564941,24.2233753204346,1544,341,26,92.970703125,907,92,690,98
"background",46.75,-24.4166666666667,20.4026145935059,12.6769790649414,66.5388336181641,269.259643554688,29.1842498779297,10.1322498321533,19.0520000457764,23.3054161071777,17.4606666564941,23.3054161071777,16.7525405883789,1088,217,21,81.9659271240234,594,82,594,95
